Models	Trait	Sex	Population	Line	Estimate	SE	LLEst	ULEst	Q	P	N_lab	N_lab_av
glmers	PR_HR	NA	YE	YE11	-2.4325301166571	0.420326114046153	-3.25635416194923	-1.60870607136496	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	YE	YE19	-0.972530116657097	0.310565680893978	-1.58122766604345	-0.363832567270742	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	YE	YE20	-1.8185301166571	0.377261238598852	-2.55794855707382	-1.07911167624038	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	YE	YE23	-1.7085301166571	0.33375746006515	-2.36268271795636	-1.05437751535784	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	YE	YE24	-1.3335301166571	0.327734713067047	-1.97587835075208	-0.691181882562116	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	YE	YE26	-1.2015301166571	0.41667618380361	-2.01820043012776	-0.38485980318643	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	RE	RE1	-1.29144514564862	0.259727878965079	-1.80050243420115	-0.782387857096085	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	RE	RE10	-1.58144514564862	0.280860412147563	-2.13192143814092	-1.03096885315632	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	RE	RE11	0.624554854351381	0.283962270577798	0.0679990310506792	1.18111067765208	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	RE	RE12	-1.25644514564862	0.314379660779286	-1.87261795824794	-0.640272333049299	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	RE	RE2	-2.15544514564862	0.376002089238476	-2.89239569866785	-1.41849459262939	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	RE	RE4	-2.27044514564862	0.33435695164255	-2.92577272884862	-1.61511756244862	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	RE	RE6	-1.20044514564862	0.273997392527189	-1.73747016685979	-0.663420124437443	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	RE	RE7	-1.51244514564862	0.290438584061586	-2.08169431013014	-0.943195981167102	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	GI	GI10	-2.61934627045303	0.391982514379479	-3.38761788120627	-1.8510746596998	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	GI	GI11	-2.50034627045303	0.398259075953403	-3.2809197158379	-1.71977282506816	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	GI	GI2	-1.45534627045303	0.341763502409573	-2.12519042640606	-0.785502114500002	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	GI	GI7	-1.08634627045303	0.333144550577161	-1.73929759123005	-0.433394949676016	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	GI	GI9	-1.77634627045303	0.355868362711914	-2.47383544460562	-1.07885709630045	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	MU	MU1	-2.05794758180818	0.370134737621815	-2.78339833697412	-1.33249682664225	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	MU	MU10	-1.15394758180818	0.331680153151149	-1.80402873637116	-0.503866427245203	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	MU	MU11	-1.84494758180818	0.341162313267995	-2.51361342869583	-1.17628173492054	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	MU	MU5	-0.887947581808184	0.328914463036166	-1.5326080833534	-0.243287080262967	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	MU	MU6	-0.985947581808184	0.357458702501939	-1.6865537646724	-0.285341398943966	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	MA	MA12	-1.09654380732015	0.263610611552906	-1.61321111190642	-0.579876502733873	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	MA	MA13	0.0434561926798528	0.256971894422906	-0.460199465428072	0.547111850787778	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	MA	MA18	-0.0495438073201472	0.257362690620255	-0.553965411900171	0.454877797259877	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	MA	MA19	-0.351543807320147	0.260189458901196	-0.861505775923456	0.158418161283161	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	MA	MA20	-1.30054380732015	0.28460244996011	-1.85835435915383	-0.742733255486468	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	MA	MA3	-1.43154380732015	0.269584039815597	-1.95991881616553	-0.903168798474766	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	MA	MA5	-0.550543807320147	0.270063982276973	-1.07985948610448	-0.0212281285358169	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	MA	MA7	-1.62954380732015	0.297985829400153	-2.21358530084774	-1.04550231379255	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	UM	UM13	-1.92396498061021	0.314736416065257	-2.54083702072133	-1.3070929404991	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	UM	UM17	-1.01096498061021	0.294011924243903	-1.58721776315358	-0.434712198066845	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	UM	UM2	0.336035019389787	0.276582739153408	-0.206057188096329	0.878127226875904	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	UM	UM20	-0.849964980610213	0.288669381122422	-1.41574657104963	-0.284183390170798	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	UM	UM4	0.0620350193897874	0.295016968321489	-0.516187613348524	0.640257652128099	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	UM	UM7	-0.462964980610213	0.274668912688718	-1.00130615715288	0.0753761959324503	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	UM	UM8	-1.31696498061021	0.317701135656771	-1.93964776434496	-0.694282196875467	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	KA	KA1	-1.57293243790052	0.330814006991332	-2.22131597718491	-0.92454889861613	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	KA	KA10	-1.50593243790052	0.344740347539508	-2.18161110309578	-0.830253772705265	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	KA	KA13	-1.40593243790052	0.345690478928276	-2.08347332639835	-0.728391549402698	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	KA	KA2	-2.18193243790052	0.357240685283271	-2.88211131486814	-1.4817535609329	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	KA	KA3	-2.21793243790052	0.360434331358239	-2.92437074615445	-1.5114941296466	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	VA	VA11	-1.99560951705523	0.301045984547966	-2.58564880445964	-1.40557022965081	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	VA	VA15	-1.61860951705523	0.271773223133653	-2.15127524635956	-1.0859437877509	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	VA	VA22	0.0133904829447722	0.277179878080019	-0.529872095331268	0.556653061220813	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	VA	VA30	-0.146609517055228	0.275573374643586	-0.68672340645482	0.393504372344364	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	VA	VA35	-1.10860951705523	0.282728995351475	-1.66274816532931	-0.554470868781145	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	VA	VA6	-1.81460951705523	0.301588601927285	-2.40571231498049	-1.22350671912996	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	VA	VA9	-0.676609517055228	0.285453472237516	-1.23608804190266	-0.117130992207792	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	AK	AK1	-0.861295682834538	0.282585362880918	-1.41515281663932	-0.307438549029756	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	AK	AK11	-2.08229568283454	0.311856517191064	-2.69352322487312	-1.47106814079596	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	AK	AK3	-1.21829568283454	0.284321098961263	-1.77555479684346	-0.661036568825613	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	AK	AK4	-1.73029568283454	0.291227552464633	-2.30109119697097	-1.15950016869811	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	AK	AK5	-2.31029568283454	0.33189981517702	-2.960807367057	-1.65978399861208	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	AK	AK6	-1.26629568283454	0.302956246534942	-1.86007901493446	-0.672512350734614	333.296742593737	1.10701938497105e-40	1	1
glmers	PR_HR	NA	AK	AK9	-0.808295682834537	0.288391205334942	-1.37353205874912	-0.243059306919957	333.296742593737	1.10701938497105e-40	1	1
